# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
0		604578		63731		47686
1		602335		127462		46825
2		599665		191192		47240
3		598500		254923		47244
4		597656		318654		47580
5		597387		382385		47486
6		596910		446116		47549
7		594764		509847		47370
8		593703		573578		47529
9		592021		637309		47435
10		590899		701040		47492
11		590067		764770		47548
12		587995		828501		47351
13		585627		892232		47567
14		584322		955963		47611
15		580359		1019694		47383
16		576830		1083425		47596
17		571523		1147154		47295
18		567235		1210884		47476
19		562515		1274614		47533
20		560399		1338341		47671
21		555309		1402072		47583
22		547178		1465800		47653
23		541421		1529530		47374
24		536186		1593260		47594
25		526423		1656986		47289
26		517195		1720713		47557
27		510528		1784443		47501
28		505111		1848169		47343
29		498406		1911896		47534
30		491888		1975624		47460
31		487505		2039349		47462
32		481502		2103073		47560
33		474058		2166801		47671
34		465791		2230528		47702
35		462775		2294252		47171
36		455636		2357976		47561
37		452398		2421700		47618
38		445467		2485421		47416
39		434817		2549148		47489
40		428711		2612873		47431
41		419864		2676597		47499
42		412514		2740316		47369
43		405154		2804031		47445
44		398121		2867748		47420
45		394176		2931460		47540
46		387643		2995174		47597
47		383469		3058890		47513
48		378124		3122613		47576
49		373312		3186328		47494
50		368298		3250042		47503
51		363883		3313755		47528
52		359348		3377470		47599
53		356449		3441182		47514
54		353794		3504888		47527
55		352243		3568598		47492
56		349141		3632308		47473
57		346646		3696026		47504
58		343601		3759739		47328
59		340834		3823439		47442
60		337703		3887143		47643
61		333154		3950842		47419
62		328712		4014537		47606
63		328333		4078233		47598
64		325590		4141933		47480
65		323974		4205638		47462
66		321780		4269336		47671
67		319592		4333046		47614
68		317148		4396742		47455
69		314891		4460447		47579
70		312923		4524153		47673
71		310746		4587854		47561
72		309276		4651546		47667
73		306875		4715233		47592
74		304339		4778920		47639
75		303994		4842626		47411
76		302803		4906315		47565
77		298246		4969997		47693
78		296989		5033687		47663
79		295583		5097378		47648
80		290640		5161066		47750
81		287812		5224763		47699
82		286757		5288459		47748
83		286156		5352145		47652
84		282100		5415822		47796
85		281659		5479480		47717
86		279848		5543154		47769
87		278522		5606824		47446
88		275499		5670504		47691
89		273370		5734165		47639
90		271393		5797848		47707
91		269790		5861515		47701
92		267099		5925169		47842
93		263962		5988827		47738
94		260967		6052498		47747
95		261440		6116169		47667
96		259717		6179837		47733
97		255199		6243497		47788
98		255198		6307145		47722
99		254779		6370814		47737
100		250217		6434472		47936
101		249825		6498143		47807
102		249018		6561811		47652
103		248349		6625458		47734
104		245965		6689106		47795
105		245075		6752754		47711
106		243408		6816401		47730
107		244559		6880065		47811
108		243883		6943720		47710
109		241210		7007373		47639
110		240998		7071026		47786
111		242667		7134671		47659
112		240250		7198323		47706
113		238259		7261962		47664
114		237504		7325612		47623
115		237148		7389254		47713
116		235682		7452902		47691
117		235565		7516545		47608
118		234529		7580178		47624
119		233489		7643827		47679
120		232462		7707453		47723
121		233096		7771097		47629
122		231702		7834731		47706
123		230889		7898381		47680
124		230626		7962026		47638
125		229166		8025672		47665
126		229153		8089302		47773
127		227566		8152942		47707
128		228097		8216570		47725
129		227662		8280218		47707
130		227069		8343875		47747
131		226154		8407512		47697
132		226608		8471153		47701
133		225157		8534772		47727
134		224734		8598388		47697
135		225608		8662022		47649
136		224057		8725627		47748
137		224663		8789265		47733
138		224861		8852908		47783
139		224970		8916553		47868
140		224385		8980173		47749
141		222928		9043773		47776
142		222770		9107404		47726
143		222792		9171022		47716
144		222400		9234660		47723
145		222002		9298272		47786
146		220701		9361894		47775
147		220135		9425519		47716
148		221094		9489143		47681
149		220843		9552775		47621
150		219238		9616373		47693
151		218915		9679966		47621
152		218481		9743580		47681
153		219274		9807182		47799
154		218744		9870796		47697
155		218559		9934395		47590
156		218613		9998008		47650
157		218144		10061617		47735
158		217970		10125249		47707
159		218023		10188864		47724
160		216797		10252446		47727
161		217025		10316033		47637
162		217581		10379643		47715
163		217556		10443271		47754
164		215459		10506879		47666
165		216140		10570490		47651
166		215158		10634109		47739
167		214235		10697714		47761
168		212741		10761314		47724
169		211766		10824893		47770
170		211360		10888460		47674
171		210818		10952050		47666
172		211228		11015618		47792
173		210923		11079193		47807
174		210419		11142780		47854
175		210624		11206369		47795
176		209695		11269954		47734
177		210105		11333540		47797
178		209661		11397141		47787
179		209445		11460708		47745
180		208294		11524280		47750
181		208214		11587854		47750
182		206944		11651423		47820
183		206098		11714998		47741
184		206025		11778606		47742
185		205398		11842209		47803
186		205326		11905780		47709
187		206170		11969373		47794
188		205404		12032947		47780
189		204761		12096516		47742
190		205165		12160092		47761
191		205111		12223667		47802
192		204416		12287227		47733
193		204544		12350780		47712
194		204539		12414350		47751
195		204393		12477908		47790
196		203499		12541462		47749
197		202671		12605026		47826
198		202376		12668594		47758
199		202582		12732158		47772
200		202051		12795735		47670
201		201167		12859290		47760
202		200886		12922827		47719
203		200765		12986396		47823
204		200535		13049934		47828
205		200813		13113505		47880
206		200476		13177085		47880
207		200101		13240632		47744
208		199776		13304190		47846
209		199507		13367756		47828
210		198379		13431332		47743
211		198484		13494895		47794
212		197649		13558453		47853
213		197312		13622022		47810
214		197499		13685568		47819
215		197485		13749114		47787
216		197158		13812667		47695
217		196444		13876180		47803
218		195898		13939715		47786
219		195449		14003278		47779
220		195237		14066809		47744
221		195125		14130366		47810
222		195247		14193930		47795
223		194489		14257438		47776
224		194026		14320954		47769
225		193914		14384484		47851
226		193842		14448001		47880
227		193860		14511534		47777
228		193037		14575054		47684
229		193235		14638586		47754
230		192369		14702107		47696
231		192322		14765639		47813
232		192343		14829148		47809
233		191960		14892673		47806
234		191125		14956202		47801
235		191249		15019733		47743
236		190731		15083264		47823
237		190138		15146793		47784
238		190249		15210324		47803
239		190043		15273857		47898
240		189560		15337379		47861
241		189216		15400882		47783
242		189197		15464390		47891
243		189155		15527893		47848
244		188997		15591411		47883
245		188277		15654938		47839
246		187791		15718439		47887
247		187349		15781975		47785
248		187399		15845498		47809
249		187673		15908992		47781
250		187175		15972495		47796
251		186376		16036010		47774
252		185973		16099521		47751
253		185298		16163027		47787
254		185299		16226514		47757
255		185176		16290032		47781
256		184796		16353522		47791
257		184821		16417026		47802
258		184458		16480527		47735
259		184725		16544017		47784
260		183889		16607512		47738
261		183648		16670996		47853
262		183467		16734489		47839
263		183189		16797982		47885
264		182899		16861458		47855
265		183006		16924916		47868
266		182658		16988412		47806
267		182114		17051913		47813
268		181848		17115391		47806
269		181526		17178875		47822
270		181254		17242353		47814
271		181405		17305845		47772
272		181285		17369343		47788
273		181037		17432819		47813
274		180835		17496305		47845
275		180155		17559784		47855
276		179927		17623298		47797
277		179741		17686793		47795
278		179381		17750245		47820
279		179225		17813737		47801
280		179181		17877219		47843
281		179090		17940723		47821
282		178635		18004222		47849
283		178432		18067688		47815
284		178139		18131146		47856
285		177907		18194620		47862
286		177614		18258139		47879
287		177487		18321633		47895
288		177420		18385085		47862
289		177106		18448576		47871
290		176956		18512072		47832
291		176909		18575567		47854
292		176767		18639080		47865
293		176467		18702560		47924
294		176240		18766030		47878
295		176116		18829531		47922
296		175995		18893048		47932
297		175739		18956534		47920
298		175701		19020033		47893
299		175619		19083522		47927
300		175459		19146988		47913
301		175153		19210465		47896
302		174977		19273961		47879
303		174915		19337446		47877
304		174783		19400896		47894
305		174529		19464392		47863
306		174514		19527846		47877
307		174403		19591312		47870
308		174182		19654828		47874
309		174067		19718323		47873
310		173918		19781796		47881
311		173773		19845263		47915
312		173714		19908746		47913
313		173635		19972212		47950
314		173493		20035682		47895
315		173351		20099170		47918
316		173228		20162652		47955
317		173183		20226145		47959
318		173056		20289628		47918
319		173056		20353120		47923
320		172899		20416600		47917
321		172798		20480067		47907
322		172666		20543534		47928
323		172706		20607016		47933
324		172605		20670513		47934
325		172489		20734012		47964
326		172386		20797518		47949
327		172344		20860989		47972
328		172288		20924478		47963
329		172186		20987975		47958
330		172108		21051448		47952
331		172072		21114947		47963
332		171993		21178443		47972
333		171980		21241940		47949
334		171175		21244070		47924
335		170681		21245725		47923
336		170333		21247057		47898
337		170066		21248135		47878
338		169819		21249066		47884
339		169656		21249785		47884
340		169515		21250419		47888
341		169392		21250972		47869
342		169310		21251478		47875
343		169201		21251932		47886
344		169130		21252315		47870
345		169076		21252648		47877
346		169022		21252957		47883
347		168962		21253254		47869
348		168921		21253511		47873
349		168881		21253739		47864
350		168849		21253941		47863
351		168822		21254126		47870
352		168785		21254291		47865
353		168760		21254444		47866
354		168737		21254579		47864
355		168718		21254707		47870
356		168698		21254813		47870
357		168683		21254908		47872
358		168672		21255001		47868
359		168654		21255093		47859
360		168637		21255178		47856
361		168634		21255250		47852
362		168617		21255329		47856
363		168605		21255405		47865
364		168593		21255474		47870
365		168587		21255537		47870
366		168579		21255607		47866
367		168575		21255670		47866
368		168566		21255726		47864
369		168561		21255783		47865
370		168551		21255845		47863
371		168545		21255902		47862
372		168541		21255956		47865
373		168530		21256008		47864
374		168523		21256049		47867
375		168515		21256087		47869
376		168509		21256125		47870
377		168506		21256158		47871
378		168503		21256189		47869
379		168499		21256219		47871
380		168494		21256250		47876
381		168488		21256280		47880
382		168487		21256305		47880
383		168484		21256330		47878
384		168480		21256356		47883
385		168477		21256381		47885
386		168476		21256403		47886
387		168474		21256424		47887
388		168469		21256446		47883
389		168467		21256464		47882
390		168464		21256483		47886
391		168463		21256500		47886
392		168458		21256517		47886
393		168455		21256534		47886
394		168454		21256549		47887
395		168453		21256564		47888
396		168451		21256580		47887
397		168448		21256599		47886
398		168448		21256615		47886
399		168445		21256634		47886
400		168444		21256651		47887
401		168442		21256669		47885
402		168439		21256686		47883
403		168436		21256704		47883
404		168434		21256725		47883
405		168434		21256741		47883
406		168433		21256758		47883
407		168429		21256778		47884
408		168428		21256793		47883
409		168427		21256808		47882
410		168426		21256821		47883
411		168426		21256837		47882
412		168421		21256854		47880
413		168419		21256870		47881
414		168420		21256886		47881
415		168419		21256901		47883
416		168418		21256914		47883
417		168414		21256928		47882
418		168413		21256941		47882
419		168414		21256954		47880
420		168412		21256967		47879
421		168411		21256980		47880
422		168409		21256994		47878
423		168408		21257005		47879
424		168407		21257016		47879
425		168404		21257029		47880
426		168403		21257040		47880
427		168401		21257052		47881
428		168401		21257062		47881
429		168401		21257072		47881
430		168400		21257083		47881
431		168399		21257092		47881
