# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
0		8800		4720		3012
1		8082		9440		3007
2		7547		14160		3027
3		7217		18880		3052
4		6935		23599		3069
5		6696		28318		3107
6		6515		33038		3073
7		6400		37753		3114
8		6267		42471		3127
9		6147		47183		3118
10		5973		51897		3118
11		5909		56614		3144
12		5826		61331		3130
13		5755		66046		3144
14		5638		70758		3139
15		5529		75475		3126
16		5451		80191		3161
17		5399		84906		3168
18		5352		89620		3173
19		5337		94336		3175
20		5240		99053		3200
21		5210		103769		3204
22		5142		108484		3180
23		5049		113197		3176
24		5012		117910		3163
25		4938		122626		3166
26		4926		127340		3187
27		4886		132057		3189
28		4883		136771		3179
29		4891		141484		3186
30		4862		146198		3204
31		4796		150916		3195
32		4770		155629		3210
33		4735		160344		3177
34		4699		165059		3166
35		4637		169773		3186
36		4660		174486		3188
37		4650		179197		3191
38		4576		183903		3156
39		4589		188614		3164
40		4568		193328		3170
41		4563		198039		3198
42		4531		202753		3183
43		4553		207470		3185
44		4550		212182		3177
45		4584		216892		3190
46		4548		221604		3166
47		4524		226319		3187
48		4513		231031		3182
49		4521		235741		3168
50		4497		240458		3181
51		4490		245171		3183
52		4438		249882		3170
53		4403		254598		3201
54		4368		259317		3180
55		4382		264031		3192
56		4355		268743		3169
57		4382		273456		3183
58		4344		278171		3176
59		4351		282884		3192
60		4334		287600		3168
61		4323		292314		3165
62		4284		297032		3177
63		4275		301746		3163
64		4271		306459		3182
65		4250		311171		3180
66		4240		315888		3200
67		4232		320602		3195
68		4218		325318		3205
69		4197		330031		3212
70		4187		334743		3192
71		4190		339452		3210
72		4188		344163		3228
73		4123		348873		3193
74		4137		353585		3201
75		4135		358300		3201
76		4163		363015		3212
77		4133		367728		3209
78		4085		372443		3186
79		4134		377157		3213
80		4094		381871		3206
81		4063		386588		3191
82		4092		391302		3201
83		4107		396019		3191
84		4094		400735		3205
85		4086		405451		3204
86		4079		410163		3190
87		4044		414878		3191
88		4053		419592		3189
89		4064		424307		3204
90		4029		429018		3190
91		4040		433737		3214
92		3999		438449		3205
93		3984		443161		3195
94		3983		447871		3205
95		3942		452583		3217
96		3974		457297		3212
97		3963		462008		3217
98		3949		466722		3236
99		3939		471435		3213
100		3975		476148		3192
101		3945		480861		3215
102		3986		485576		3208
103		3935		490287		3214
104		3913		494997		3217
105		3916		499712		3194
106		3872		504429		3188
107		3876		509140		3197
108		3880		513847		3193
109		3890		518556		3193
110		3873		523274		3203
111		3902		527986		3188
112		3900		532700		3204
113		3909		537415		3178
114		3886		542127		3211
115		3873		546840		3216
116		3919		551555		3229
117		3920		556267		3228
118		3906		560978		3208
119		3894		565691		3212
120		3888		570405		3217
121		3852		575119		3230
122		3852		579832		3216
123		3847		584547		3214
124		3862		589258		3224
125		3819		593968		3198
126		3742		598679		3207
127		3749		603394		3230
128		3814		608104		3236
129		3795		612822		3223
130		3830		617536		3246
131		3792		622250		3231
132		3747		626963		3240
133		3769		631675		3234
134		3766		636392		3220
135		3704		641103		3223
136		3684		645815		3245
137		3662		650529		3235
138		3652		655245		3244
139		3678		659960		3236
140		3670		664675		3227
141		3693		669393		3235
142		3702		674103		3244
143		3702		678822		3243
144		3677		683534		3231
145		3693		688251		3225
146		3664		692967		3230
147		3671		697683		3234
148		3687		702400		3237
149		3666		707115		3241
150		3712		711833		3250
151		3710		716544		3230
152		3704		721258		3216
153		3699		725970		3224
154		3685		730686		3228
155		3666		735399		3247
156		3648		740113		3251
157		3616		744828		3225
158		3597		749542		3212
159		3607		754254		3225
160		3590		758968		3230
161		3586		763679		3227
162		3562		768395		3239
163		3616		773113		3224
164		3587		777828		3224
165		3576		782541		3233
166		3575		787253		3216
167		3568		791965		3223
168		3595		796675		3221
169		3578		801392		3237
170		3590		806107		3239
171		3570		810819		3236
172		3608		815536		3247
173		3598		820254		3225
174		3559		824968		3245
175		3568		829683		3248
176		3563		834400		3240
177		3553		839113		3246
178		3562		843824		3228
179		3541		848541		3245
180		3536		853249		3254
181		3547		857968		3246
182		3541		862680		3243
183		3538		867396		3249
184		3517		872112		3230
185		3546		876823		3239
186		3520		881538		3234
187		3533		886251		3237
188		3518		890965		3243
189		3520		895677		3235
190		3505		900393		3245
191		3529		905106		3277
192		3527		909817		3272
193		3525		914533		3266
194		3515		919251		3247
195		3535		923967		3265
196		3534		928681		3260
197		3521		933396		3256
198		3514		938112		3258
199		3515		942828		3247
200		3500		947545		3248
201		3494		952257		3247
202		3500		956970		3264
203		3477		961688		3272
204		3493		966404		3247
205		3509		971119		3250
206		3490		975831		3239
207		3526		980544		3247
208		3493		985260		3250
209		3475		989973		3248
210		3466		994688		3251
211		3493		999402		3242
212		3499		1004117		3259
213		3483		1008823		3243
214		3544		1013541		3255
215		3489		1018257		3254
216		3498		1022968		3269
217		3499		1027684		3263
218		3508		1032400		3250
219		3505		1037113		3244
220		3484		1041825		3262
221		3490		1046537		3268
222		3504		1051254		3272
223		3517		1055966		3264
224		3509		1060681		3273
225		3501		1065396		3265
226		3505		1070106		3266
227		3463		1074824		3262
228		3472		1079538		3253
229		3467		1084252		3269
230		3480		1088970		3247
231		3452		1093685		3276
232		3455		1098398		3257
233		3476		1103111		3279
234		3501		1107825		3265
235		3465		1112541		3278
236		3451		1117257		3284
237		3457		1121970		3276
238		3449		1126687		3275
239		3432		1131402		3278
240		3431		1136113		3286
241		3411		1140828		3281
242		3432		1145541		3278
243		3409		1150258		3292
244		3403		1154974		3281
245		3407		1159689		3288
246		3390		1164402		3289
247		3366		1169117		3298
248		3372		1173834		3293
249		3358		1178543		3296
250		3374		1183258		3295
251		3381		1187974		3287
252		3389		1192688		3288
253		3372		1197400		3274
254		3397		1202115		3294
255		3408		1206831		3262
256		3420		1211546		3276
257		3398		1216260		3281
258		3424		1220976		3286
259		3397		1225691		3285
260		3430		1230403		3280
261		3423		1235120		3274
262		3432		1239837		3281
263		3435		1244551		3272
264		3392		1249264		3274
265		3361		1253980		3278
266		3374		1258697		3272
267		3364		1263413		3281
268		3364		1268131		3291
269		3379		1272849		3266
270		3380		1277567		3275
271		3386		1282286		3274
272		3369		1287001		3279
273		3364		1291714		3265
274		3361		1296428		3250
275		3379		1301139		3252
276		3395		1305852		3260
277		3395		1310566		3259
278		3381		1315282		3266
279		3371		1320001		3269
280		3371		1324716		3263
281		3402		1329428		3274
282		3390		1334144		3272
283		3399		1338857		3277
284		3401		1343577		3272
285		3396		1348290		3280
286		3419		1353008		3284
287		3395		1357722		3294
288		3393		1362438		3293
289		3391		1367154		3282
290		3374		1371866		3299
291		3377		1376579		3283
292		3401		1381296		3289
293		3388		1386009		3287
294		3386		1390717		3287
295		3403		1395427		3290
296		3390		1400142		3279
297		3382		1404855		3271
298		3358		1409566		3287
299		3366		1414285		3287
300		3353		1419000		3270
301		3337		1423712		3280
302		3363		1428423		3276
303		3334		1433138		3290
304		3341		1437854		3301
305		3349		1442568		3292
306		3341		1447285		3286
307		3321		1451998		3287
308		3355		1456712		3303
309		3377		1461428		3296
310		3363		1466145		3278
311		3367		1470859		3304
312		3371		1475577		3292
313		3355		1480293		3295
314		3341		1485009		3283
315		3327		1489727		3277
316		3317		1494440		3281
317		3310		1499155		3288
318		3305		1503874		3282
319		3343		1508585		3290
320		3335		1513299		3283
321		3318		1518013		3285
322		3307		1522725		3294
323		3320		1527436		3301
324		3287		1532146		3295
325		3310		1536857		3293
326		3293		1541573		3284
327		3301		1546289		3287
328		3296		1551004		3320
329		3294		1555721		3308
330		3298		1560439		3322
331		3286		1565156		3305
332		3285		1569866		3311
333		3294		1574579		3295
334		3260		1579296		3297
335		3249		1584011		3289
336		3240		1588725		3292
337		3227		1593441		3302
338		3262		1598158		3292
339		3262		1602869		3294
340		3245		1607587		3290
341		3243		1612300		3300
342		3268		1617013		3305
343		3272		1621725		3303
344		3258		1626441		3304
345		3260		1631158		3300
346		3272		1635873		3315
347		3234		1640587		3300
348		3256		1645300		3302
349		3256		1650013		3310
350		3252		1654725		3306
351		3253		1659439		3332
352		3258		1664153		3328
353		3248		1668869		3337
354		3283		1673582		3333
355		3265		1678299		3328
356		3263		1683016		3335
357		3268		1687729		3332
358		3265		1692442		3330
359		3279		1697159		3311
360		3257		1701876		3308
361		3263		1706591		3317
362		3270		1711306		3316
363		3275		1716025		3309
364		3259		1720736		3310
365		3262		1725451		3288
366		3242		1730165		3305
367		3271		1734880		3324
368		3251		1739596		3305
369		3261		1744314		3300
370		3271		1749029		3306
371		3253		1753744		3313
372		3249		1758460		3320
373		3235		1763175		3322
374		3258		1767893		3320
375		3248		1772610		3302
376		3230		1777324		3309
377		3243		1782041		3323
378		3213		1786759		3313
379		3209		1791474		3313
380		3186		1796192		3306
381		3198		1800906		3305
382		3196		1805623		3314
383		3186		1810337		3307
384		3189		1815055		3312
385		3212		1819774		3315
386		3204		1824490		3313
387		3213		1829206		3302
388		3202		1833919		3311
389		3227		1838636		3311
390		3201		1843353		3306
391		3192		1848067		3309
392		3191		1852783		3304
393		3200		1857493		3311
394		3215		1862206		3302
395		3168		1866923		3293
396		3155		1871638		3306
397		3152		1876354		3310
398		3169		1881068		3311
399		3178		1885783		3292
400		3197		1890498		3285
401		3227		1895210		3291
402		3239		1899925		3315
403		3232		1904643		3314
404		3220		1909360		3313
405		3234		1914076		3293
406		3215		1918794		3293
407		3217		1923509		3293
408		3198		1928225		3303
409		3190		1932942		3304
410		3181		1937651		3307
411		3194		1942370		3311
412		3228		1947086		3308
413		3199		1951796		3306
414		3250		1956513		3309
415		3210		1961227		3321
416		3255		1965944		3315
417		3223		1970660		3297
418		3217		1975375		3302
419		3246		1980091		3318
420		3194		1984808		3322
421		3213		1989525		3312
422		3216		1994242		3308
423		3205		1998957		3321
424		3189		2003672		3303
425		3200		2008389		3312
426		3184		2013103		3318
427		3195		2017819		3320
428		3171		2022533		3323
429		3200		2027249		3326
430		3189		2031963		3304
431		3172		2036681		3290
432		3195		2041397		3298
433		3165		2046116		3313
434		3179		2050826		3294
435		3188		2055545		3310
436		3167		2060262		3316
437		3148		2064979		3313
438		3139		2069694		3319
439		3150		2074408		3309
440		3144		2079123		3312
441		3143		2083837		3303
442		3126		2088553		3311
443		3119		2093268		3326
444		3124		2097982		3311
445		3122		2102694		3318
446		3100		2107412		3317
447		3114		2112125		3307
448		3096		2116840		3292
449		3118		2121553		3292
450		3117		2126271		3316
451		3083		2130987		3317
452		3097		2135701		3326
453		3083		2140417		3325
454		3104		2145131		3326
455		3105		2149849		3328
456		3059		2154564		3308
457		3064		2159277		3307
458		3086		2163996		3318
459		3076		2168712		3323
460		3067		2173428		3312
461		3084		2178143		3321
462		3085		2182854		3312
463		3080		2187567		3310
464		3077		2192285		3314
465		3094		2197001		3305
466		3070		2201719		3309
467		3052		2206433		3313
468		3053		2211148		3316
469		3056		2215863		3320
470		3054		2220578		3326
471		3045		2225292		3341
472		3042		2230008		3338
473		3050		2234722		3314
474		3052		2239438		3325
475		3048		2244154		3310
476		3041		2248866		3310
477		3023		2253581		3315
478		3032		2258295		3314
479		3035		2263009		3317
480		3027		2267722		3310
481		3022		2272442		3313
482		3026		2277157		3310
483		3030		2281873		3307
