# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
0		4629		2395		1632
1		4053		4789		1474
2		4038		7183		1563
3		3975		9578		1586
4		3873		11973		1588
5		3841		14367		1574
6		3827		16762		1627
7		3764		19156		1571
8		3766		21551		1569
9		3715		23945		1617
10		3722		26337		1644
11		3702		28731		1613
12		3713		31126		1637
13		3655		33519		1638
14		3663		35912		1619
15		3637		38307		1606
16		3629		40702		1620
17		3576		43095		1588
18		3549		45487		1630
19		3535		47881		1617
20		3529		50275		1617
21		3503		52670		1594
22		3548		55064		1628
23		3521		57458		1628
24		3514		59851		1636
25		3543		62243		1625
26		3541		64637		1627
27		3542		67030		1619
28		3505		69424		1619
29		3542		71816		1624
30		3488		74209		1621
31		3460		76602		1617
32		3481		78997		1636
33		3454		81392		1652
34		3426		83786		1635
35		3413		86180		1630
36		3422		88575		1650
37		3428		90967		1659
38		3407		93361		1627
39		3400		95753		1653
40		3399		98147		1646
41		3363		100540		1643
42		3399		102935		1629
43		3374		105329		1672
44		3366		107722		1644
45		3337		110114		1662
46		3308		112505		1686
47		3315		114898		1651
48		3316		117292		1654
49		3303		119686		1647
50		3312		122080		1629
51		3303		124472		1646
52		3337		126865		1661
53		3314		129258		1620
54		3298		131653		1664
55		3322		134047		1667
56		3300		136441		1620
57		3295		138835		1646
58		3260		141229		1631
59		3264		143622		1612
60		3251		146017		1649
61		3258		148412		1653
62		3224		150805		1678
63		3238		153199		1660
64		3267		155592		1660
65		3245		157985		1649
66		3249		160378		1689
67		3261		162771		1661
68		3297		165163		1634
69		3245		167557		1654
70		3231		169952		1658
71		3216		172343		1642
72		3218		174737		1677
73		3195		177129		1658
74		3187		179523		1625
75		3167		181916		1656
76		3221		184310		1682
77		3183		186705		1674
78		3191		189100		1667
79		3172		191493		1657
80		3156		193886		1649
81		3180		196281		1669
82		3177		198675		1677
83		3121		201066		1664
84		3116		203459		1646
85		3137		205853		1661
86		3189		208246		1647
87		3159		210641		1678
88		3154		213036		1655
89		3156		215429		1673
90		3122		217823		1677
91		3081		220217		1672
92		3112		222610		1644
93		3110		225004		1674
94		3132		227399		1674
95		3108		229793		1673
96		3050		232187		1675
97		3087		234580		1692
98		3074		236974		1669
99		3106		239368		1673
100		3088		241759		1669
101		3083		244151		1666
102		3102		246545		1678
103		3063		248938		1703
104		3063		251333		1685
105		3081		253723		1701
106		3084		256118		1690
107		3119		258513		1690
108		3065		260905		1691
109		3077		263298		1718
110		3051		265692		1690
111		3043		268086		1675
112		3057		270480		1701
113		3052		272873		1683
114		3021		275266		1676
115		3048		277658		1686
116		3035		280052		1669
117		3063		282446		1691
118		3025		284839		1699
119		3049		287234		1670
120		3075		289628		1684
121		3029		292020		1690
122		2997		294414		1653
123		3005		296809		1681
124		3027		299204		1681
125		2986		301597		1660
126		3004		303991		1673
127		3000		306385		1667
128		3010		308779		1657
129		3030		311172		1654
130		3017		313567		1672
131		3001		315960		1667
132		2955		318354		1690
133		2987		320748		1678
134		2951		323143		1687
135		2965		325537		1686
136		2945		327930		1707
137		2941		330325		1684
138		2945		332719		1674
139		2980		335114		1681
140		2945		337504		1682
141		2934		339898		1691
142		2925		342293		1705
143		2952		344687		1694
144		2942		347081		1693
145		2957		349476		1722
146		2958		351871		1679
147		2947		354263		1690
148		2944		356655		1711
149		2961		359048		1660
150		2939		361442		1702
151		2905		363835		1679
152		2930		366228		1685
153		2959		368621		1697
154		2920		371014		1697
155		2949		373407		1677
156		2959		375800		1692
157		2948		378193		1702
158		2930		380585		1698
159		2928		382978		1687
160		2898		385372		1706
161		2933		387766		1689
162		2915		390160		1710
163		2901		392555		1714
164		2894		394950		1696
165		2897		397344		1685
166		2904		399737		1706
167		2898		402131		1712
168		2921		404524		1717
169		2881		406917		1711
170		2899		409312		1704
171		2876		411706		1693
172		2875		414100		1696
173		2883		416494		1706
174		2884		418887		1712
175		2864		421280		1724
176		2891		423673		1704
177		2916		426067		1723
178		2905		428461		1711
179		2918		430853		1703
