# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
0		112524		2725		1689
1		95894		5440		1899
2		83283		8149		1973
3		73321		10853		1989
4		65328		13551		2020
5		60807		16240		2025
6		56995		18923		2041
7		53491		21606		2061
8		50557		24282		2059
9		48761		26957		2040
10		47653		29630		2039
11		46455		32292		2048
12		45612		34966		2055
13		44699		37637		2064
14		44169		40300		2058
15		43584		42964		2064
16		43144		45625		2037
17		42979		48285		2038
18		42737		50949		2038
19		42575		53616		2040
20		42363		56277		2047
21		42285		58932		2040
22		42197		61593		2046
23		42116		64257		2047
24		42097		66923		2055
25		41974		69593		2042
26		41902		72257		2051
27		41835		74894		2046
28		41760		77556		2053
29		41678		80215		2046
30		41644		82876		2046
31		41630		85526		2041
32		41593		88172		2047
33		41592		90807		2041
34		41569		93461		2040
35		41537		96135		2038
36		41527		98782		2041
37		41507		101411		2045
38		41490		104063		2045
39		41491		106727		2053
40		41445		109380		2056
41		41444		112009		2047
42		41385		114664		2045
43		41346		117320		2051
44		41308		119988		2052
45		41291		122633		2053
46		41292		125281		2044
47		41307		127934		2047
48		41253		130595		2051
49		41248		133255		2045
50		41248		135911		2047
51		41254		138560		2049
52		41248		141215		2046
53		41248		143867		2039
54		41246		146519		2035
55		41220		149170		2045
56		41217		151823		2047
57		41189		154481		2045
58		41186		157121		2050
59		41184		159787		2045
60		41184		162441		2050
61		41191		165100		2052
62		41177		167751		2056
63		41182		170418		2057
64		41131		173072		2051
65		41110		175726		2059
66		41123		178369		2065
67		41128		181023		2066
68		41130		183674		2065
69		41114		186335		2066
70		41114		188993		2061
71		41100		191648		2060
72		41068		194299		2061
73		41066		196959		2061
74		41089		199603		2058
75		41072		202247		2060
76		41074		204917		2054
77		41055		207572		2050
78		41070		210237		2045
79		41057		212889		2046
80		41039		215532		2053
81		41051		218185		2053
82		41059		220843		2053
83		41045		223497		2054
84		41033		226133		2048
85		41031		228777		2050
86		41034		231430		2047
87		41035		234068		2042
88		41036		236727		2050
89		41036		239395		2052
90		41035		242057		2057
91		41047		244711		2050
92		41066		247364		2051
93		41069		250029		2048
94		41075		252684		2040
95		41064		255343		2043
96		41065		257997		2055
97		41049		260650		2053
98		41043		263310		2054
99		41069		265966		2052
100		41058		268607		2060
101		41055		271260		2053
102		41049		273907		2049
103		41046		276557		2055
104		41048		279217		2051
105		41069		281863		2050
106		41049		284514		2055
107		41033		287168		2061
108		41028		289840		2058
109		41027		292487		2058
110		41037		295151		2055
111		41021		297796		2047
112		41015		300453		2042
113		41032		303096		2036
114		41046		305759		2044
115		41045		308406		2041
116		41042		311052		2044
117		41045		313673		2044
118		41053		316322		2052
119		41037		318979		2052
120		41026		321635		2058
121		41028		324279		2053
122		41028		326933		2054
123		41029		329594		2057
124		41004		332243		2053
125		41005		334905		2067
126		41011		337551		2070
127		41012		340198		2064
128		41019		342848		2058
129		41009		345497		2063
130		41019		348161		2069
131		41015		350812		2062
132		41014		353483		2058
133		41032		356126		2057
134		41025		358770		2055
135		41005		361425		2058
136		41012		364070		2072
137		41012		366713		2067
138		41022		369358		2058
139		41021		372025		2059
140		41015		374688		2062
141		41024		377334		2061
142		41013		379985		2056
143		41022		382647		2061
144		41019		385297		2054
145		41018		387963		2050
146		41020		390615		2049
147		41007		393263		2045
148		41008		395910		2046
149		41000		398572		2043
150		41003		401228		2050
151		40980		403875		2053
152		40988		406525		2058
153		41003		409166		2053
154		41015		411822		2049
155		41020		414486		2044
156		41026		417137		2043
157		41032		419790		2035
158		41023		422452		2033
159		41018		425100		2034
160		41022		427750		2037
161		41046		430404		2039
162		41010		433062		2046
163		41024		435718		2042
164		41020		438371		2040
165		41026		441031		2037
