# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
0		4685		2395		1556
1		4053		4790		1493
2		4006		7183		1500
3		3929		9578		1537
4		3858		11969		1549
5		3836		14362		1548
6		3815		16757		1575
7		3778		19151		1542
8		3731		21546		1527
9		3654		23940		1574
10		3683		26335		1569
11		3647		28729		1548
12		3597		31124		1602
13		3602		33519		1572
14		3593		35912		1578
15		3611		38307		1599
16		3556		40700		1605
17		3569		43091		1577
18		3587		45484		1594
19		3549		47875		1593
20		3507		50270		1600
21		3519		52664		1587
22		3484		55057		1645
23		3487		57450		1637
24		3445		59845		1611
25		3411		62239		1615
26		3439		64631		1586
27		3395		67024		1594
28		3437		69419		1617
29		3397		71814		1592
30		3386		74209		1605
31		3378		76603		1616
32		3406		78998		1605
33		3365		81392		1632
34		3380		83787		1631
35		3373		86181		1615
36		3354		88574		1630
37		3310		90969		1614
38		3306		93363		1625
39		3320		95756		1640
40		3350		98150		1637
41		3333		100543		1650
42		3291		102937		1655
43		3323		105329		1639
44		3297		107722		1662
45		3270		110116		1642
46		3293		112506		1648
47		3300		114900		1624
48		3286		117293		1646
49		3276		119688		1634
50		3265		122080		1631
51		3257		124472		1638
52		3240		126864		1631
53		3265		129259		1603
54		3212		131654		1641
55		3252		134047		1638
56		3225		136440		1626
57		3235		138834		1642
58		3216		141228		1618
59		3197		143622		1624
60		3190		146014		1641
61		3192		148407		1611
62		3151		150800		1628
63		3195		153194		1627
64		3164		155588		1641
65		3186		157980		1611
66		3143		160373		1619
67		3131		162767		1631
68		3138		165160		1625
69		3130		167551		1640
70		3176		169942		1641
71		3148		172335		1631
72		3172		174728		1621
73		3161		177120		1634
74		3165		179513		1624
75		3182		181907		1632
76		3148		184301		1652
77		3130		186695		1647
78		3152		189090		1626
79		3117		191485		1648
80		3117		193877		1651
81		3097		196269		1644
82		3121		198663		1667
83		3123		201058		1661
84		3132		203452		1667
85		3125		205845		1693
86		3106		208237		1653
87		3064		210631		1643
88		3083		213026		1653
89		3088		215419		1663
90		3078		217813		1659
91		3061		220208		1667
92		3043		222603		1649
93		3049		224997		1663
94		3055		227391		1649
95		3079		229785		1634
96		3081		232179		1654
97		3060		234573		1653
98		3042		236967		1637
99		3058		239361		1651
100		3026		241754		1651
101		3034		244147		1633
102		3034		246540		1646
103		3000		248934		1642
104		3010		251326		1647
105		3000		253717		1647
106		2997		256112		1668
107		2969		258506		1644
108		2971		260900		1642
109		2937		263292		1642
110		2970		265686		1648
111		2965		268080		1652
112		2961		270474		1643
113		2986		272867		1650
114		3009		275262		1654
115		2995		277653		1649
116		2979		280047		1639
117		2994		282441		1656
118		2963		284833		1651
119		2961		287227		1643
120		3000		289619		1642
121		2938		292012		1654
122		2958		294406		1655
123		2948		296800		1662
